,curso_academico,codigo_universidad,nombre_universidad,codigo_tipo_estudio,nombre_tipo_estudio,codigo_tipo_unidad_responsable,nombre_tipo_unidad_responsable,codigo_unidad_responsable,nombre_unidad_responsable,codigo_titulacion,nombre_titulacion,codigo_rama,descripcion_rama,codigo_interuniversitario,descripcion_interuniversitario,codigo_rol_coordinacion,descripcion_rol_coordinacion,codigo_impartido,descripcion_impartido,anio_inicio,codigo_situacion_actual,descripcion_situacion_actual,codigo_presencialidad,descripcion_grado_presencialidad,codigo_idioma_extranjero,descripcion_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,numero_creditos_ofertados
116,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4312114 ,Máster Universitario en Ingeniería Ambiental por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2018,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
117,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001859 ,Máster Universitario en Ingeniería Biomédica  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
118,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4310873 ,Máster Universitario en Ingeniería Biomédica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2006,3,En proceso de extincion,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
119,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4315730 ,Máster Universitario en Ingeniería Biomédica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2016,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
120,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",4314251 ,"Máster Universitario en Ingeniería de Caminos, Canales y Puertos por la Universidad Politécnica de Madrid  ",4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,120, 
121,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",4310276 ,"Máster Universitario en Ingeniería de Estructuras, Cimentaciones y Materiales por la Universidad Politécnica de Madrid  ",4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2008,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,75, 
122,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4312115 ,Máster Universitario en Ingeniería de la Energía por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
123,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001308 ,Máster Universitario en Ingeniería de las Estructuras y sus Materiales  ,3,Ciencias Sociales y Jurídicas,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
124,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026900 ,"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos",4314290 ,Máster Universitario en Ingeniería de Materiales por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2013,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,72, 
125,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026924 ,Escuela Técnica Superior de Ingenieros de Minas y Energía,4314835 ,Máster Universitario en Ingeniería de Minas por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,0,No, , , , , , ,120, 
126,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051876 ,"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural",4312409 ,Máster Universitario en Ingeniería de Montes por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2019,1,Activo,1,Estudio presencial,0,No, , , , , , ,120, 
127,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4316173 ,Máster Universitario en Ingeniería de Organización por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2017,1,Activo,1,Estudio presencial,0,No, , , , , , ,90, 
128,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4312010 ,Máster Universitario en Ingeniería de Organización por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,3,En proceso de extincion,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,120, 
129,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001858 ,Máster Universitario en Ingeniería de Organización y Gestión Industrial  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
130,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026778 ,Escuela Técnica Superior de Ingeniería y Diseño Industrial,4312116 ,Máster Universitario en Ingeniería de Producción por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
131,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001847 ,Máster Universitario en Ingeniería de Recursos Minerales y Espacio Subterráneo  ,None,None,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
132,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4311456 ,Máster Universitario en Ingeniería de Redes y Servicios Telemáticos por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2018,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
133,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4316610 ,Máster Universitario en Ingeniería de Sistemas Agrarios por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2018,1,Activo,4,Varias modalidades,0,No, , , , , , ,60, 
134,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4312011 ,Máster Universitario en Ingeniería de Sistemas Electrónicos por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2018,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
135,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000630 ,Máster Universitario en Ingeniería de Sistemas y Servicios Accesibles para la Sociedad de la Información  ,3,Ciencias Sociales y Jurídicas,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
136,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026808 ,Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación,4312012 ,Máster Universitario en Ingeniería de Sistemas y Servicios para la Sociedad de la Informacíón por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,3,En proceso de extincion,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
137,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4313975 ,Máster Universitario en Ingeniería de Telecomunicación por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2013,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,120, 
138,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,4312013 ,Máster Universitario en Ingeniería del Software - European Master on Software Engineering por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
139,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000644 ,Máster Universitario en Ingeniería del Territorio y sus Sistemas de Infraestructuras  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
140,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001857 ,Máster Universitario en ingeniería eléctrica  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
141,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4311904 ,Máster Universitario en Ingeniería Eléctrica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2017,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
142,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026778 ,Escuela Técnica Superior de Ingeniería y Diseño Industrial,4312117 ,Máster Universitario en Ingeniería Electromecánica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
143,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026778 ,Escuela Técnica Superior de Ingeniería y Diseño Industrial,4314693 ,Máster Universitario en Ingeniería en Diseño Industrial por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
144,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053711 ,Centro de Postgrado,4316259 ,Máster Universitario en Ingeniería Fotónica / Master in Photonics Engineering por la Universidad Carlos III de Madrid; la Universidad de Alcalá y la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2017,1,Activo,1,Estudio presencial,1,Ingles, , , , , , ,60, 
145,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026811 ,"Escuela Técnica Superior de Ingenieros en Topografía, Geodesia y Cartografía",4312565 ,Máster Universitario en Ingeniería Geodésica y Cartografía por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,90, 
146,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026924 ,Escuela Técnica Superior de Ingenieros de Minas y Energía,4314335 ,Máster Universitario en Ingeniería Geológica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2019,1,Activo,4,Varias modalidades,0,No, , , , , , ,90, 
147,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4314762 ,Máster Universitario en Ingeniería Industrial por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,0,No, , , , , , ,120, 
148,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,4312118 ,Máster Universitario en Ingeniería Informática  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , ,0, 
149,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,4314380 ,Máster Universitario en Ingeniería Informática por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2013,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,120, 
150,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001856 ,Máster Universitario en ingeniería mecánica  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
151,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4312014 ,Máster Universitario en Ingeniería Mecánica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
152,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026948 ,Escuela Técnica Superior de Ingenieros Navales,4312566 ,Máster Universitario en Ingeniería Naval y Oceánica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
153,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4312119 ,Máster Universitario en Ingeniería Química por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2015,1,Activo,1,Estudio presencial,0,No, , , , , , ,120, 
154,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001854 ,Máster Universitario en ingeniería sísmica: dinámica de suelos y estructuras  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
155,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4312015 ,Máster Universitario en Ingeniería Sísmica- Dinámica de Suelos y Estructuras por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2017,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
156,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28031750 ,Escuela Técnica Superior de Ingeniería de Sistemas Informáticos,4313004 ,Máster Universitario en Ingeniería Web por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2011,1,Activo,4,Varias modalidades,0,No, , , , , , ,60, 
157,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026912 ,Escuela Técnica Superior de Ingenieros Industriales,4316689 ,Máster Universitario en Innovación Digital / Digital Innovation por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,2019,1,Activo,1,Estudio presencial,1,Ingles, , , , , , ,120, 
158,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026729 ,Escuela Técnica Superior de Edificación,4312120 ,Máster Universitario en Innovación Tecnológica en Edificación por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
159,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,4311905 ,Máster Universitario en Inteligencia Artificial por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2010,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
160,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28031750 ,Escuela Técnica Superior de Ingeniería de Sistemas Informáticos,4316336 ,Máster Universitario en Internet de las Cosas / Internet of Things (IoT) por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,2018,1,Activo,1,Estudio presencial,1,Ingles, , , , , , ,60, 
161,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000638 ,Máster Universitario en Investigación en Inteligencia Artificial  ,2,Ciencias,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
162,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027114 ,Escuela Técnica Superior de Ingenieros Informáticos,4310277 ,Máster Universitario en Investigación en Tecnologías para el Desarrollo de Sistemas de Software Complejos  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , , , 
163,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000640 ,Máster Universitario en Investigación en Tecnologías para el Desarrollo de Sistemas Software Complejos  ,2,Ciencias,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
164,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28051876 ,"Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural",4312121 ,Máster Universitario en Investigación Forestal Avanzada  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,3,En proceso de extincion, , ,None,None, , , , , , ,0, 
165,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3000628 ,"Máster Universitario en Investigación, Modelización y Análisis de Riesgo en Medio Ambiente  ",3,Ciencias Sociales y Jurídicas,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
166,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026924 ,Escuela Técnica Superior de Ingenieros de Minas y Energía,4311457 ,"Máster Universitario en Investigación, Modelización y Análisis del Riesgo en Medio Ambiente por la Universidad Politécnica de Madrid  ",4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2006,3,En proceso de extincion,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
167,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4313006 ,Máster Universitario en Jardinería y Paisajismo por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2011,1,Activo,1,Estudio presencial,0,No, , , , , , ,90, 
168,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026951 ,Escuela Técnica Superior de Ingenieros de Telecomunicación,4312009 ,Máster Universitario en Máster Universitario en Energía Solar Fotovoltaica por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2017,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,88, 
169,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28027591 ,Universidad Politécnica de Madrid,3001306 ,Máster Universitario en matemática computacional  ,2,Ciencias,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , , , 
170,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,15020246 ,Facultad de Matemáticas,4314422 ,Máster Universitario en Matemática Industrial por la Universidad Carlos III de Madrid; la Universidad de A Coruña; la Universidad de Santiago de Compostela; la Universidad de Vigo y la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2013,1,Activo,1,Estudio presencial,0,No, , , , , , ,90, 
171,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,46035380 ,Instituto Universitario de Conservación y Mejora de la Agrodiversidad Valenciana (COMAV),3002800 ,Máster Universitario en Mejora Genética Vegetal  ,5,Ciencias de la Salud,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
172,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,46035380 ,Instituto Universitario de Conservación y Mejora de la Agrodiversidad Valenciana (COMAV),4311611 ,Máster Universitario en Mejora Genética Vegetal por la Universidad Politécnica de Catalunya; la Universidad Politécnica de Madrid y la Universitat Politècnica de València  ,2,Ciencias,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2012,1,Activo,1,Estudio presencial,4,"Existen planes separados, uno de ellos en otro idioma extranjero", , , , , , ,120, 
173,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28042899 ,Facultad de Informática,4316132 ,Máster Universitario en Métodos Formales en Ingeniería Informática / Formal Methods in Computer Science por la Universidad Autónoma de Madrid; la Universidad Complutense de Madrid y la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2018,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
174,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026924 ,Escuela Técnica Superior de Ingenieros de Minas y Energía,4314401 ,Máster Universitario en Minería Sostenible por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2020,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
175,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,4311458 ,Máster Universitario en Planeamiento Urbano y Territorial por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2019,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
176,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4310566 ,Máster Universitario en Planificación de Proyectos de Desarrollo Rural y Gestión Sostenible por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,8888,1,Activo, , ,None,None, , , , , , ,0, 
177,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026791 ,Escuela Técnica Superior de Ingeniería Civil,4313983 ,Máster Universitario en Planificación y Gestión de Infraestructuras por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,60, 
178,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,14010245 ,Instituto de Estudios de Posgrado,4314765 ,"Máster Universitario en Plasma, Láser y Tecnologías de Superficie por la Universidad de Córdoba y la Universidad Politécnica de Madrid  ",2,Ciencias,1,"Si es interuniversitario, con alguna Universidad española",0,No es coordinadora,1,Se imparte en el curso academico de referencia,2014,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
179,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28053885 ,"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",4313746 ,Máster Universitario en Producción y Sanidad Animal por la Universidad Complutense de Madrid y la Universidad Politécnica de Madrid  ,5,Ciencias de la Salud,1,"Si es interuniversitario, con alguna Universidad española",1,Si es coordinadora,1,Se imparte en el curso academico de referencia,2013,1,Activo,1,Estudio presencial,0,No, , , , , , ,60, 
180,2020-21,025,Universidad Politécnica de Madrid,M,Master,1,Centro,28026870 ,Escuela Técnica Superior de Arquitectura,4311459 ,Máster Universitario en Proyectos Arquitectónicos Avanzados por la Universidad Politécnica de Madrid  ,4,Ingeniería y Arquitectura,0,No es interuniversitario,8,No aplica coordinacion,1,Se imparte en el curso academico de referencia,2009,1,Activo,1,Estudio presencial,2,"Existen planes separados, uno de ellos en ingles", , , , , , ,61, 
